STATION,NAME,DATE,AWND,TAVG,TMAX,TMIN,WSF2,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
USW00014765,"PROVIDENCE, RI US",2007-11-14,7.83,,59,32,21.9,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2007-11-15,11.86,,65,43,28,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2007-11-16,14.76,,49,33,25.1,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2007-11-17,8.28,,44,31,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2007-11-18,6.93,,46,32,13,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2007-11-19,10.96,,44,32,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2007-11-20,2.46,,44,26,8.9,1,,,1,,,,,,,,,1,,1,,1,,,
USW00014765,"PROVIDENCE, RI US",2007-11-21,2.91,,52,35,8.9,1,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2007-11-22,9.84,,67,41,23,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2007-11-23,12.08,,41,28,21,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2007-11-24,5.82,,36,21,13,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2007-11-25,7.16,,51,26,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2007-11-26,7.61,,61,38,23,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2007-11-27,12.53,,63,35,32,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2007-11-28,7.83,,46,34,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2007-11-29,9.62,,52,36,23.9,,,,,,,,,,,,,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2007-11-30,9.84,,42,32,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2007-12-01,15.21,,40,20,31.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2007-12-02,5.14,,28,20,14.1,1,,,,,,,1,,,,1,,,,,1,,,
USW00014765,"PROVIDENCE, RI US",2007-12-03,10.74,,39,27,23.9,1,,,1,,1,,,,,,,1,,1,,1,,,
USW00014765,"PROVIDENCE, RI US",2007-12-04,15.66,,32,23,31.1,1,,,,,,,,,,,,,,,,1,,,
USW00014765,"PROVIDENCE, RI US",2007-12-05,8.05,,33,22,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2007-12-06,8.05,,33,20,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2007-12-07,2.91,,38,19,12.1,1,,,,,,,,,,,1,,,1,,1,,,
USW00014765,"PROVIDENCE, RI US",2007-12-08,7.83,,44,29,16.1,,,,,,,,1,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2007-12-09,3.58,,36,28,8.1,1,,,,,1,,,,,,1,,,1,1,,,,
USW00014765,"PROVIDENCE, RI US",2007-12-10,6.49,,34,27,12.1,1,,,,,1,,,,,,1,1,,1,1,,,,
USW00014765,"PROVIDENCE, RI US",2007-12-11,4.25,,45,22,14.1,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2007-12-12,11.63,,52,31,25.1,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2007-12-13,8.05,,32,23,17,1,1,,,,,,1,,,,,,,,,1,,,1
USW00014765,"PROVIDENCE, RI US",2007-12-14,6.26,,42,26,14.1,1,,,1,,1,,,,,,,1,1,1,,1,,,
USW00014765,"PROVIDENCE, RI US",2007-12-15,9.84,,33,22,17,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2007-12-16,14.99,,39,22,29.1,1,1,,1,,1,,,,,,,1,,1,,1,,,
USW00014765,"PROVIDENCE, RI US",2007-12-17,16.11,,36,20,29.1,,,,,,,,,,,,,,,,,1,,,
USW00014765,"PROVIDENCE, RI US",2007-12-18,4.03,,35,11,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2007-12-19,3.58,,38,19,12.1,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2007-12-20,10.07,,36,31,17.9,1,,,,,1,,1,,,,,1,,1,,1,,,
USW00014765,"PROVIDENCE, RI US",2007-12-21,12.08,,31,27,17.9,1,,,,,1,,,,,,1,1,,1,,1,,,
USW00014765,"PROVIDENCE, RI US",2007-12-22,6.71,,38,28,12.1,1,,,,,,,,,,,1,,,,,1,,,
USW00014765,"PROVIDENCE, RI US",2007-12-23,10.29,,57,33,40.9,1,,,,,,,1,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2007-12-24,12.3,,57,35,29.1,,,,,,,,,,,,,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2007-12-25,7.61,,43,27,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2007-12-26,5.82,,40,23,17,,,,1,,,,,,,,,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2007-12-27,10.29,,41,35,19.9,1,,,1,,,,,,,,,1,,1,,1,,,
USW00014765,"PROVIDENCE, RI US",2007-12-28,5.14,,48,33,16.1,1,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2007-12-29,8.05,,53,33,17,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2007-12-30,5.14,,43,27,10.1,1,,,1,,,,,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2007-12-31,10.74,,44,26,25.9,1,,,1,,,,,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-01-01,6.26,,44,23,17.9,1,,,1,,,,,,,,1,,,1,,1,,,
USW00014765,"PROVIDENCE, RI US",2008-01-02,12.3,,34,13,23,,,,,,,,,,,,,,,,,1,,,
USW00014765,"PROVIDENCE, RI US",2008-01-03,12.97,,17,8,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-01-04,8.5,,36,7,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-01-05,6.04,,42,21,13,,,,1,,,,,,,,,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-01-06,5.82,,49,36,13,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-01-07,5.14,,59,34,12.1,1,,,,,,,1,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-01-08,7.38,,66,39,15,1,,,,,,,1,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-01-09,14.32,,59,39,31.1,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-01-10,7.61,,49,34,17,,,,,,,,,,,,,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-01-11,8.5,,58,37,31.1,1,1,1,,,,,1,,,,,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-01-12,6.04,,52,33,14.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-01-13,8.05,,48,29,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-01-14,10.96,,39,30,21,1,1,,1,,,,,,,,,1,,1,,1,,,
USW00014765,"PROVIDENCE, RI US",2008-01-15,5.82,,39,26,17.9,1,,,,,,,,,,,,,,,,1,,,
USW00014765,"PROVIDENCE, RI US",2008-01-16,10.96,,35,24,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-01-17,3.36,,37,19,16.1,,,,,,,,,,,,,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-01-18,8.05,,49,33,21.9,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-01-19,6.71,,37,28,15,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-01-20,11.41,,34,17,21,,,,,,,,,,,,,,,,,1,,,
USW00014765,"PROVIDENCE, RI US",2008-01-21,8.5,,26,14,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-01-22,9.17,,40,16,28,1,,,,,,,,,,,1,,,1,,1,,,
USW00014765,"PROVIDENCE, RI US",2008-01-23,8.5,,39,26,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-01-24,4.92,,33,18,21,1,,,,,,,,,,,1,,,,,1,,,
USW00014765,"PROVIDENCE, RI US",2008-01-25,10.07,,32,16,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-01-26,5.14,,33,22,10.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-01-27,15.43,,33,24,33.1,1,,,,,,,,,,,1,,,,,1,,,
USW00014765,"PROVIDENCE, RI US",2008-01-28,14.76,,44,23,29.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-01-29,4.92,,45,24,10.1,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-01-30,12.53,,49,30,32,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-01-31,5.37,,38,24,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-02-01,9.84,,53,24,29.1,1,,1,1,,,,,,,,,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-02-02,11.63,,49,33,30,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-02-03,5.59,,48,30,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-02-04,2.01,,39,28,8.1,1,,,,,,,,,,,1,1,,1,,1,,,
USW00014765,"PROVIDENCE, RI US",2008-02-05,6.04,,52,37,17,1,1,,1,,,,,,,,,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-02-06,5.37,,48,38,17.9,1,1,,,,,,,,,,,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-02-07,10.29,,38,31,19.9,1,,,1,,,,,,,,,1,,1,,1,,,
USW00014765,"PROVIDENCE, RI US",2008-02-08,6.04,,34,29,10.1,1,,,,,1,,,,,,1,1,,1,,1,,,
USW00014765,"PROVIDENCE, RI US",2008-02-09,4.92,,38,22,14.1,1,,,1,,,,,,,,1,1,,1,,1,,,
USW00014765,"PROVIDENCE, RI US",2008-02-10,14.09,,47,16,32,1,1,,,,,,1,,,,,,,1,,1,,,
USW00014765,"PROVIDENCE, RI US",2008-02-11,18.57,,27,11,33.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-02-12,5.14,,30,12,12.1,1,,,1,,,,,,,,1,,,,,1,,,
USW00014765,"PROVIDENCE, RI US",2008-02-13,11.63,,54,26,29.1,1,,,1,,1,,,,,,,1,,1,,1,,,
USW00014765,"PROVIDENCE, RI US",2008-02-14,12.08,,41,28,23,,,,1,,,,,,,,,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-02-15,12.3,,49,26,25.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-02-16,8.05,,33,21,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-02-17,9.62,,47,18,25.1,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-02-18,20.8,,62,41,42.9,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-02-19,13.42,,45,28,29.1,,,,,,,,,,,,,,,,,1,,,
USW00014765,"PROVIDENCE, RI US",2008-02-20,10.07,,33,22,21,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-02-21,8.5,,33,19,17,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-02-22,8.05,,33,23,16.1,1,1,,1,,1,,,,,,,,,1,1,1,,,
USW00014765,"PROVIDENCE, RI US",2008-02-23,5.82,,34,26,16.1,,,,,,,,,,,,,,,,,1,,,
USW00014765,"PROVIDENCE, RI US",2008-02-24,6.71,,39,22,13,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-02-25,5.59,,47,21,13,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-02-26,5.14,,45,27,21,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-02-27,10.07,,42,24,17.9,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-02-28,12.08,,30,16,19.9,,,,,,,,,,,,,,,,,1,,,
USW00014765,"PROVIDENCE, RI US",2008-02-29,6.93,,28,12,15,1,,,,,,,,,,,1,,,,,1,,,
USW00014765,"PROVIDENCE, RI US",2008-03-01,10.51,,42,27,21,1,,,1,1,,,,,,,1,,,1,,1,,,
USW00014765,"PROVIDENCE, RI US",2008-03-02,12.3,,43,27,23,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-03-03,10.29,,50,23,23,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-03-04,13.65,,61,43,28,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-03-05,16.11,,61,38,38,1,,1,,1,,,,,,,,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-03-06,6.71,,47,29,17,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-03-07,6.71,,52,28,16.1,1,,,,1,,1,1,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-03-08,13.87,,62,40,36.9,1,1,,,1,,,1,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-03-09,18.57,,47,29,36,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-03-10,9.62,,41,24,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-03-11,7.16,,45,27,15,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-03-12,9.62,,47,32,31.1,1,,,,1,,,,,,1,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-03-13,8.5,,41,30,17.9,,,,,,,,,,,,,,,1,,1,,,
USW00014765,"PROVIDENCE, RI US",2008-03-14,4.47,,53,32,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-03-15,13.42,,42,36,23.9,1,,1,1,1,,,,,,,,1,,1,,1,,,
USW00014765,"PROVIDENCE, RI US",2008-03-16,9.62,,46,36,23.9,,,,,1,,,,,,,,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-03-17,14.54,,47,30,29.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-03-18,6.49,,44,27,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-03-19,8.5,,49,35,17.9,1,,1,1,1,,,,,,,,1,,1,,1,,,
USW00014765,"PROVIDENCE, RI US",2008-03-20,15.88,,56,35,29.1,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-03-21,20.8,,42,31,32,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-03-22,10.74,,49,29,21,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-03-23,7.38,,47,28,15,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-03-24,4.7,,50,24,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-03-25,12.3,,42,30,21,,,,,1,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-03-26,12.97,,60,35,29.1,,,,,1,,,,,,,,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-03-27,5.59,,51,30,15,,,,,1,,,,,,,,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-03-28,9.4,,43,34,17,1,,,,1,,,1,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-03-29,12.97,,43,29,23,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-03-30,6.71,,46,24,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-03-31,10.51,,54,25,21,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-04-01,19.01,,60,53,34.9,1,,,,1,,,1,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-04-02,16.33,,57,34,29.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-04-03,9.84,,52,30,21,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-04-04,6.26,,49,37,19.9,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-04-05,6.04,,55,44,17,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-04-06,14.54,,44,39,23.9,1,,,,1,,,,,,,,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-04-07,15.21,,49,37,23,,,,,,,,,,,,,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-04-08,9.4,,58,34,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-04-09,6.49,,51,33,15,1,1,,,,,,,1,,,1,1,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-04-10,8.95,,74,46,21,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-04-11,6.04,,53,43,15,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-04-12,8.95,,72,47,21,1,1,1,,1,,,,1,,,,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-04-13,10.07,,55,39,19.9,,,,,1,,,,,,,,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-04-14,8.05,,55,35,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-04-15,8.05,,60,37,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-04-16,6.04,,64,32,21,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-04-17,7.83,,71,34,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-04-18,5.82,,78,43,17,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-04-19,4.92,,75,46,15,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-04-20,7.61,,66,43,15,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-04-21,6.93,,68,45,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-04-22,6.04,,69,43,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-04-23,8.72,,82,44,19.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-04-24,10.74,,76,56,23.9,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-04-25,7.83,,69,45,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-04-26,8.05,,63,43,16.1,,,,,,,,,,,,,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-04-27,3.58,,52,44,8.9,,,,,1,,,,,,,,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-04-28,10.07,,58,45,19.9,1,,,,1,,,,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-04-29,9.17,,59,43,23.9,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-04-30,9.17,,56,38,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-05-01,7.38,,60,34,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-05-02,6.71,,51,47,13,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-05-03,7.83,,48,45,15,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-05-04,7.61,,59,45,16.1,1,,,,1,,,,1,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-05-05,6.49,,67,40,16.1,1,1,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-05-06,5.37,,74,43,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-05-07,9.84,,74,56,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-05-08,9.4,,75,55,17,1,,,,1,,,,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-05-09,10.51,,59,47,21.9,1,,,,1,,,,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-05-10,12.75,,67,45,21.9,,,,,,,,,,,,,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-05-11,8.28,,65,41,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-05-12,17.67,,50,45,29.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-05-13,15.88,,68,47,36,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-05-14,6.26,,73,42,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-05-15,3.8,,65,48,13,,,,,,,,,,,,,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-05-16,7.83,,60,48,17,1,,,,1,,1,1,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-05-17,11.41,,75,49,23,1,,,,1,,,,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-05-18,10.29,,71,54,21.9,,,,,1,,,,,,,,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-05-19,12.3,,61,49,30,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-05-20,8.72,,63,45,23,1,,,,1,,,,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-05-21,9.4,,69,48,23,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-05-22,7.83,,60,48,16.1,,,,,,,,,,,,,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-05-23,11.86,,73,45,23,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-05-24,9.84,,71,53,19.9,,,,,,,,,,,,,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-05-25,8.05,,76,50,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-05-26,14.54,,77,52,30,,,,,1,,,,,,,,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-05-27,11.41,,78,59,25.1,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-05-28,10.96,,69,50,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-05-29,10.07,,77,46,21,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-05-30,9.84,,77,57,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-05-31,12.08,,68,61,19.9,1,,1,,,,1,1,,,,,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-06-01,9.4,,84,58,21,1,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-06-02,8.5,,80,58,21,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-06-03,10.07,,85,56,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-06-04,8.05,,67,58,15,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-06-05,11.86,,62,57,21,1,,,,,,,1,,,,1,1,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-06-06,6.04,,60,54,15,1,,,,1,,,1,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-06-07,5.82,,85,56,12.1,1,,,,,,1,1,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-06-08,8.95,,94,74,17.9,,,,,,,,1,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-06-09,8.72,,97,74,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-06-10,6.93,,96,70,25.9,1,,,,,,1,1,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-06-11,9.62,,87,69,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-06-12,8.72,,83,57,17,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-06-13,7.38,,80,56,17,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-06-14,6.04,,84,60,13,1,,,,1,,1,1,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-06-15,6.49,,68,58,14.1,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-06-16,7.61,,69,59,13,1,,1,,1,,,,,,,,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-06-17,8.05,,79,59,19.9,1,,1,,1,,,,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-06-18,8.05,,74,53,19.9,1,,1,,1,,,,,,,,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-06-19,6.71,,73,57,17.9,1,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-06-20,8.28,,79,58,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-06-21,7.61,,84,63,16.1,1,,,,,,1,1,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2008-06-22,10.29,,82,65,25.1,1,,,,1,,,,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-06-23,6.71,,76,68,14.1,1,,,,1,,,,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-06-24,5.14,,81,62,28,1,,1,,1,,,,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2008-06-25,7.83,,83,62,16.1,,,,,,,,,,,,,,,,,,,,
